time,delta_f,P_BESS,P_Wind,SoH,Shortfall
302,0.330089489992091,16.508844431291,0.0088997058862885,0.44796627070145,0
303,0.329963877399125,16.5025300522849,0.00883113684745109,0.446315702384565,0
304,0.329839233457502,16.4962643666741,0.00876309435031412,0.444665763067774,0
305,0.329715550699872,16.4900469994696,0.0086955743692982,0.44301644790051,0
306,0.329592821730557,16.4838775785552,0.00862857295723469,0.441367752069565,0
307,0.329471039196561,16.4777557346841,0.00856208618621617,0.439719670798794,0
308,0.329350195821171,16.4716811014382,0.00849611010931384,0.438072199348837,0
309,0.329230284361232,16.4656533152117,0.00843064089069706,0.436425333016837,0
310,0.329111297644974,16.4596720152017,0.00836567465341311,0.434779067136153,0
311,0.328993228550717,16.4537368433734,0.00830120759287979,0.433133397076089,0
312,0.328876070007311,16.4478474444459,0.00823723589287503,0.431488318241615,0
313,0.328759815006524,16.4420034658642,0.00817375579350549,0.42984382607309,0
314,0.32864445658905,16.4362045577836,0.00811076354671451,0.428199916045994,0
315,0.328529987849691,16.4304503730444,0.00804825545259632,0.426556583670658,0
316,0.328416401928167,16.4247405671677,0.00798622780517134,0.424913824491993,0
317,0.328303692033732,16.4190747982975,0.00792467694689484,0.423271634089228,0
318,0.328191851418463,16.4134527272284,0.00786359927221709,0.421630008075643,0
319,0.328080873380016,16.4078740173595,0.00780299114400223,0.419988942098313,0
320,0.327970751283785,16.4023383346616,0.00774284898358582,0.418348431837838,0
321,0.327861478524338,16.3968453476886,0.00768316925712334,0.416708473008096,0
322,0.327753048570606,16.391394727536,0.00762394840819855,0.415069061355981,0
323,0.327645454923742,16.3859861478243,0.00756518294956359,0.413430192661149,0
324,0.327538691141083,16.3806192846807,0.00750686940885746,0.411791862735773,0
325,0.327432750833939,16.3752938167279,0.00744900432595643,0.410154067424283,0
326,0.327327627656576,16.3700094250615,0.00739158428985749,0.408516802603126,0
327,0.327223315311875,16.3647657932182,0.00733460588051508,0.406880064180519,0
328,0.327119807554227,16.3595626071782,0.00727806574842293,0.4052438480962,0
329,0.327017098185967,16.3543995553287,0.00722196051340872,0.40360815032119,0
330,0.326915181058196,16.3492763284563,0.00716628688922324,0.40197296685755,0
331,0.326814050058816,16.3441926197255,0.00711104154477431,0.400338293738141,0
332,0.326713699142567,16.3391481246469,0.00705622120307938,0.398704127026397,0
333,0.326614122292118,16.3341425410858,0.00700182265211783,0.397070462816076,0
334,0.32651531354384,16.329175569237,0.00694784262920333,0.395437297231038,0
335,0.326417266982076,16.3242469115839,0.00689427792682879,0.393804626425006,0
336,0.32631997673237,16.3193562728943,0.00684112538592228,0.39217244658134,0
337,0.326223436963796,16.3145033602229,0.00678838185747339,0.390540753912811,0
338,0.3261276419047,16.3096878828734,0.00673604419898077,0.38890954466137,0
339,0.326032585804142,16.3049095523813,0.00668410932072593,0.387278815097927,0
